Unnamed: 0,Word,POS,Pos_meaning
,नोटा,N_NN,Noun (संज्ञा)
,चलनातून,N_NN,Noun (संज्ञा)
,रद्द,N_NN,Noun (संज्ञा)
,केल्या,V_VM,Verb Main (मुख्य क्रिया)
,होत्या,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,नोटा,N_NN,Noun (संज्ञा)
,बॅंकांमध्ये,N_NN,Noun (संज्ञा)
,जमा,V_VM,Verb Main (मुख्य क्रिया)
,करण्यासाठी,V_VM,Verb Main (मुख्य क्रिया)
,नागरिकांना,N_NN,Noun (संज्ञा)
,50,QT_QTC,Cardinal Number (मूलभूत संख्या)
,दिवसांचा,N_NN,Noun (संज्ञा)
,कालावधी,N_NN,Noun (संज्ञा)
,देण्यात,V_VM,Verb Main (मुख्य क्रिया)
,आला,V_VM,Verb Main (मुख्य क्रिया)
,होता,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,बॅंकांकडे,N_NN,Noun (संज्ञा)
,जमा,N_NN,Noun (संज्ञा)
,झालेल्या,V_VM,Verb Main (मुख्य क्रिया)
,नोटांची,N_NN,Noun (संज्ञा)
,मोजणी,N_NN,Noun (संज्ञा)
,आणि,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,तपासणी,N_NN,Noun (संज्ञा)
,रिझर्व्ह,N_NN,Noun (संज्ञा)
,बॅंकेकडून,N_NN,Noun (संज्ञा)
,सुरू,V_VM,Verb Main (मुख्य क्रिया)
,असून,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,यातील,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,बनावट,JJ,Adjective (विशेषण)
,नोटा,N_NN,Noun (संज्ञा)
,वेगळ्या,JJ,Adjective (विशेषण)
,काढण्यात,V_VM,Verb Main (मुख्य क्रिया)
,येत,V_VM,Verb Main (मुख्य क्रिया)
,आहेत,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,रिझर्व्ह,N_NN,Noun (संज्ञा)
,बॅंकेने,N_NN,Noun (संज्ञा)
,मागील,N_NST,Noun (स्थानवाचक संज्ञा)
,आर्थिक,JJ,Adjective (विशेषण)
,वर्षातील,N_NN,Noun (संज्ञा)
,अहवाल,N_NN,Noun (संज्ञा)
,30,QT_QTC,Cardinal Number (मूलभूत संख्या)
,ऑगस्टला,N_NNP,Proper Noun (योग्य नाम)
,जाहीर,V_VM,Verb Main (मुख्य क्रिया)
,केला,V_VM,Verb Main (मुख्य क्रिया)
,होता,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,त्यात,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,पाचशे,QT_QTC,Cardinal Number (मूलभूत संख्या)
,व,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,हजाराच्या,N_NN,Noun (संज्ञा)
,रद्द,N_NN,Noun (संज्ञा)
,नोटांपैकी,N_NN,Noun (संज्ञा)
,99,QT_QTC,Cardinal Number (मूलभूत संख्या)
,टक्के,N_NN,Noun (संज्ञा)
,नोटा,N_NN,Noun (संज्ञा)
,बॅंकांकडे,N_NN,Noun (संज्ञा)
,परत,RB,Adverb (क्रियाविशेषण)
,आल्याचे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,म्हटले,V_VM,Verb Main (मुख्य क्रिया)
,होते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,नोटाबंदीनंतर,N_NN,Noun (संज्ञा)
,15.44,QT_QTC,Cardinal Number (मूलभूत संख्या)
,लाख,N_NN,Noun (संज्ञा)
,कोटी,N_NN,Noun (संज्ञा)
,रुपयांपैकी,N_NN,Noun (संज्ञा)
,15.28,QT_QTC,Cardinal Number (मूलभूत संख्या)
,लाख,N_NN,Noun (संज्ञा)
,कोटी,N_NN,Noun (संज्ञा)
,रुपये,N_NN,Noun (संज्ञा)
,परत,RB,Adverb (क्रियाविशेषण)
,आले,V_VM,Verb Main (मुख्य क्रिया)
,असून,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,केवळ,JJ,Adjective (विशेषण)
,16,QT_QTC,Cardinal Number (मूलभूत संख्या)
,हजार,N_NN,Noun (संज्ञा)
,50,QT_QTC,Cardinal Number (मूलभूत संख्या)
,कोटी,N_NN,Noun (संज्ञा)
,रुपये,N_NN,Noun (संज्ञा)
,परत,RB,Adverb (क्रियाविशेषण)
,आले,V_VM,Verb Main (मुख्य क्रिया)
,नसल्याचेही,V_VM,Verb Main (मुख्य क्रिया)
,रिझर्व्ह,N_NN,Noun (संज्ञा)
,बॅंकेने,N_NN,Noun (संज्ञा)
,अहवालात,N_NN,Noun (संज्ञा)
,म्हटले,V_VM,Verb Main (मुख्य क्रिया)
,होते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,तसेच,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,नव्या,JJ,Adjective (विशेषण)
,नोटांच्या,N_NN,Noun (संज्ञा)
,छपाईसाठी,N_NN,Noun (संज्ञा)
,7,QT_QTC,Cardinal Number (मूलभूत संख्या)
,हजार,N_NN,Noun (संज्ञा)
,965,QT_QTC,Cardinal Number (मूलभूत संख्या)
,कोटी,N_NN,Noun (संज्ञा)
,रुपये,N_NN,Noun (संज्ञा)
,खर्च,N_NN,Noun (संज्ञा)
,केल्याचेही,V_VM,Verb Main (मुख्य क्रिया)
,रिझर्व्ह,N_NN,Noun (संज्ञा)
,बॅंकेने,N_NN,Noun (संज्ञा)
,नमूद,JJ,Adjective (विशेषण)
,केले,V_VM,Verb Main (मुख्य क्रिया)
,होते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,नोटाबंदीला,N_NN,Noun (संज्ञा)
,वर्ष,N_NN,Noun (संज्ञा)
,पूर्ण,JJ,Adjective (विशेषण)
,होत,V_VM,Verb Main (मुख्य क्रिया)
,असताना,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,कॉंग्रेस,N_NNP,Proper Noun (योग्य नाम)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,तृणमूल,N_NNP,Proper Noun (योग्य नाम)
,कॉंग्रेससह,N_NNP,Proper Noun (योग्य नाम)
,अनेक,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,विरोधी,JJ,Adjective (विशेषण)
,पक्षांनी,N_NN,Noun (संज्ञा)
,8,QT_QTC,Cardinal Number (मूलभूत संख्या)
,नोव्हेंबरला,N_NNP,Proper Noun (योग्य नाम)
,काळा,JJ,Adjective (विशेषण)
,दिवस,N_NN,Noun (संज्ञा)
,पाळण्याची,V_VM,Verb Main (मुख्य क्रिया)
,घोषणा,N_NN,Noun (संज्ञा)
,केली,V_VM,Verb Main (मुख्य क्रिया)
,आहे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,नोटाबंदीचा,N_NN,Noun (संज्ञा)
,अर्थव्यवस्थेला,N_NN,Noun (संज्ञा)
,बसलेला,V_VM,Verb Main (मुख्य क्रिया)
,फटका,N_NN,Noun (संज्ञा)
,जनतेसमोर,N_NN,Noun (संज्ञा)
,मांडण्यासाठी,V_VM,Verb Main (मुख्य क्रिया)
,विरोधक,N_NN,Noun (संज्ञा)
,या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,दिवशी,N_NN,Noun (संज्ञा)
,आंदोलन,N_NN,Noun (संज्ञा)
,करणार,V_VM,Verb Main (मुख्य क्रिया)
,आहेत,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,याला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,प्रत्युत्तर,N_NN,Noun (संज्ञा)
,देण्यासाठी,V_VM,Verb Main (मुख्य क्रिया)
,सत्ताधारी,JJ,Adjective (विशेषण)
,भाजपने,N_NN,Noun (संज्ञा)
,याचदिवशी,RB,Adverb (क्रियाविशेषण)
,काळा,JJ,Adjective (विशेषण)
,पैसाविरोधी,N_NN,Noun (संज्ञा)
,दिन,N_NN,Noun (संज्ञा)
,पाळण्याचा,V_VM,Verb Main (मुख्य क्रिया)
,निर्णय,N_NN,Noun (संज्ञा)
,घेतला,V_VM,Verb Main (मुख्य क्रिया)
,आहे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,न्यूयार्क,N_NNP,Proper Noun (योग्य नाम)
,:,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,अमेरिकेत,N_NNP,Proper Noun (योग्य नाम)
,झालेल्या,V_VM,Verb Main (मुख्य क्रिया)
,दुर्घटनेत,N_NN,Noun (संज्ञा)
,आठ,QT_QTC,Cardinal Number (मूलभूत संख्या)
,जण,N_NN,Noun (संज्ञा)
,मृत्यूमुखी,N_NN,Noun (संज्ञा)
,पडले,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,एका,QT_QTC,Cardinal Number (मूलभूत संख्या)
,माथेफिरू,JJ,Adjective (विशेषण)
,इसमाने,N_NN,Noun (संज्ञा)
,टेम्पोने,N_NN,Noun (संज्ञा)
,आठ,QT_QTC,Cardinal Number (मूलभूत संख्या)
,जणांना,N_NN,Noun (संज्ञा)
,चिरडलं,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,वर्ल्ड,RD_UNK,Unknown (अज्ञात)
,ट्रेड,RD_UNK,Unknown (अज्ञात)
,सेंटरजवळच,N_NN,Noun (संज्ञा)
,हा,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,प्रकार,N_NN,Noun (संज्ञा)
,घडल्याने,V_VM,Verb Main (मुख्य क्रिया)
,अमेरिकेत,N_NNP,Proper Noun (योग्य नाम)
,घबराट,N_NN,Noun (संज्ञा)
,उडाली,V_VM,Verb Main (मुख्य क्रिया)
,आहे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,न्यूयार्कच्या,N_NNP,Proper Noun (योग्य नाम)
,महापौरांनी,N_NN,Noun (संज्ञा)
,हा,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,दहशतवादी,JJ,Adjective (विशेषण)
,हल्ला,N_NN,Noun (संज्ञा)
,असल्याचं,V_VM,Verb Main (मुख्य क्रिया)
,म्हटलं,V_VM,Verb Main (मुख्य क्रिया)
,आहे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,जगभरातून,N_NN,Noun (संज्ञा)
,या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,घटनेचा,N_NN,Noun (संज्ञा)
,निषेध,N_NN,Noun (संज्ञा)
,होत,V_VM,Verb Main (मुख्य क्रिया)
,असतानाच,V_VM,Verb Main (मुख्य क्रिया)
,त्यात,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,आता,RB,Adverb (क्रियाविशेषण)
,अभिनेत्री,N_NN,Noun (संज्ञा)
,प्रियांका,N_NNP,Proper Noun (योग्य नाम)
,चोप्रानेही,N_NNP,Proper Noun (योग्य नाम)
,याबद्दल,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,नाराजी,N_NN,Noun (संज्ञा)
,व्यक्त,JJ,Adjective (विशेषण)
,केली,V_VM,Verb Main (मुख्य क्रिया)
,आहे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,घटनेत,N_NN,Noun (संज्ञा)
,मृत्यूमुखी,N_NN,Noun (संज्ञा)
,पडलेल्यांना,V_VM,Verb Main (मुख्य क्रिया)
,श्रद्धांजली,N_NN,Noun (संज्ञा)
,वाहतानाच,V_VM,Verb Main (मुख्य क्रिया)
,आपलं,PR_PRF,Reflexive Pronoun (परकर्मक सर्वनाम)
,घरही,N_NN,Noun (संज्ञा)
,घडल्या,V_VM,Verb Main (मुख्य क्रिया)
,घटनेपासून,N_NN,Noun (संज्ञा)
,केवळ,JJ,Adjective (विशेषण)
,पाच,QT_QTC,Cardinal Number (मूलभूत संख्या)
,इमारती,N_NN,Noun (संज्ञा)
,पलिकडे,N_NST,Noun (स्थानवाचक संज्ञा)
,होतं,V_VM,Verb Main (मुख्य क्रिया)
,असं,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,म्हटलं,V_VM,Verb Main (मुख्य क्रिया)
,आहे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,घटनेबद्दल,N_NN,Noun (संज्ञा)
,संताप,N_NN,Noun (संज्ञा)
,व्यक्त,JJ,Adjective (विशेषण)
,करतानाच,V_VM,Verb Main (मुख्य क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,असे,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,प्रकार,N_NN,Noun (संज्ञा)
,घडू,V_VM,Verb Main (मुख्य क्रिया)
,नयेत,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,म्हणून,V_VM,Verb Main (मुख्य क्रिया)
,देवाकडे,N_NN,Noun (संज्ञा)
,प्रार्थनाही,N_NN,Noun (संज्ञा)
,केली,V_VM,Verb Main (मुख्य क्रिया)
,आहे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,सातारा,N_NNP,Proper Noun (योग्य नाम)
,-,RD_SYM,Symbol (चिन्ह)
,येथील,N_NST,Noun (स्थानवाचक संज्ञा)
,कृषी,N_NN,Noun (संज्ञा)
,उत्पन्न,N_NN,Noun (संज्ञा)
,बाजार,N_NN,Noun (संज्ञा)
,समितीत,N_NN,Noun (संज्ञा)
,बुधवारी,N_NNP,Proper Noun (योग्य नाम)
,(,RD_SYM,Symbol (चिन्ह)
,ता.,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,१,QT_QTC,Cardinal Number (मूलभूत संख्या)
,),RD_SYM,Symbol (चिन्ह)
,फ्लॉवर,N_NN,Noun (संज्ञा)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,हिरवी,JJ,Adjective (विशेषण)
,मिरची,N_NN,Noun (संज्ञा)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,ढोबळी,JJ,Adjective (विशेषण)
,मिरचीच्या,N_NN,Noun (संज्ञा)
,आवकेत,N_NN,Noun (संज्ञा)
,वाढ,N_NN,Noun (संज्ञा)
,झाल्याची,V_VM,Verb Main (मुख्य क्रिया)
,माहिती,N_NN,Noun (संज्ञा)
,बाजार,N_NN,Noun (संज्ञा)
,समितीच्या,N_NN,Noun (संज्ञा)
,सूत्रांनी,N_NN,Noun (संज्ञा)
,दिली,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,वांग्याची,N_NNP,Proper Noun (योग्य नाम)
,सात,QT_QTC,Cardinal Number (मूलभूत संख्या)
,क्विंटल,N_NN,Noun (संज्ञा)
,आवक,N_NN,Noun (संज्ञा)
,झाली,V_VM,Verb Main (मुख्य क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,त्यास,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,दहा,QT_QTC,Cardinal Number (मूलभूत संख्या)
,किलोस,N_NN,Noun (संज्ञा)
,५००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,ते,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,६००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,रुपये,N_NN,Noun (संज्ञा)
,दर,N_NN,Noun (संज्ञा)
,मिळाला,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,गाजराची,N_NN,Noun (संज्ञा)
,दोन,QT_QTC,Cardinal Number (मूलभूत संख्या)
,क्विंटल,N_NN,Noun (संज्ञा)
,आवक,N_NN,Noun (संज्ञा)
,होऊन,V_VM,Verb Main (मुख्य क्रिया)
,दहा,QT_QTC,Cardinal Number (मूलभूत संख्या)
,किलोस,N_NN,Noun (संज्ञा)
,४००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,ते,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,५००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,रुपये,N_NN,Noun (संज्ञा)
,दर,N_NN,Noun (संज्ञा)
,मिळाला,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,टोमॅटोची,N_NNP,Proper Noun (योग्य नाम)
,२१,QT_QTC,Cardinal Number (मूलभूत संख्या)
,क्विंटल,N_NN,Noun (संज्ञा)
,आवक,N_NN,Noun (संज्ञा)
,झाली,V_VM,Verb Main (मुख्य क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,तर,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,दहा,QT_QTC,Cardinal Number (मूलभूत संख्या)
,किलोस,N_NN,Noun (संज्ञा)
,२००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,ते,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,३००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,रुपये,N_NN,Noun (संज्ञा)
,दर,N_NN,Noun (संज्ञा)
,मिळाला,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,कोबीची,N_NNP,Proper Noun (योग्य नाम)
,२३,QT_QTC,Cardinal Number (मूलभूत संख्या)
,क्विंटल,N_NN,Noun (संज्ञा)
,आवक,N_NN,Noun (संज्ञा)
,होऊन,V_VM,Verb Main (मुख्य क्रिया)
,दहा,QT_QTC,Cardinal Number (मूलभूत संख्या)
,किलो,N_NN,Noun (संज्ञा)
,कोबीस,N_NNP,Proper Noun (योग्य नाम)
,२००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,ते,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,२५०,QT_QTC,Cardinal Number (मूलभूत संख्या)
,रुपये,N_NN,Noun (संज्ञा)
,दर,N_NN,Noun (संज्ञा)
,मिळाला,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,दोडक्‍याची,N_NNP,Proper Noun (योग्य नाम)
,चार,QT_QTC,Cardinal Number (मूलभूत संख्या)
,क्विंटल,N_NN,Noun (संज्ञा)
,आवक,N_NN,Noun (संज्ञा)
,झाली,V_VM,Verb Main (मुख्य क्रिया)
,होती,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,त्यास,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,दहा,QT_QTC,Cardinal Number (मूलभूत संख्या)
,किलोस,N_NN,Noun (संज्ञा)
,३००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,ते,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,४००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,रुपये,N_NN,Noun (संज्ञा)
,दर,N_NN,Noun (संज्ञा)
,मिळाला,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,वाटाण्याची,N_NNP,Proper Noun (योग्य नाम)
,तीन,QT_QTC,Cardinal Number (मूलभूत संख्या)
,क्विंटल,N_NN,Noun (संज्ञा)
,आवक,N_NN,Noun (संज्ञा)
,झाली,V_VM,Verb Main (मुख्य क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,दहा,QT_QTC,Cardinal Number (मूलभूत संख्या)
,किलो,N_NN,Noun (संज्ञा)
,वाटाण्यास,N_NNP,Proper Noun (योग्य नाम)
,७००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,ते,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,८००,QT_QTC,Cardinal Number (मूलभूत संख्या)
,रुपये,N_NN,Noun (संज्ञा)
,दर,N_NN,Noun (संज्ञा)
,मिळाला,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,रेशीम,JJ,Adjective (विशेषण)
,उद्योग,N_NN,Noun (संज्ञा)
,क्‍लस्टर,RD_UNK,Unknown (अज्ञात)
,पद्धतीने,N_NN,Noun (संज्ञा)
,करण्यासाठी,V_VM,Verb Main (मुख्य क्रिया)
,एका,QT_QTC,Cardinal Number (मूलभूत संख्या)
,गावात,N_NN,Noun (संज्ञा)
,10,QT_QTC,Cardinal Number (मूलभूत संख्या)
,शेतकऱ्यांची,N_NN,Noun (संज्ञा)
,अट,N_NN,Noun (संज्ञा)
,होती,V_VM,Verb Main (मुख्य क्रिया)
,ती,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,अंशतः,N_NN,Noun (संज्ञा)
,शिथिल,JJ,Adjective (विशेषण)
,करून,V_VM,Verb Main (मुख्य क्रिया)
,पहिल्या,QT_QTO,Ordinal Number (क्रमवाचक संख्या)
,टप्प्यात,N_NN,Noun (संज्ञा)
,पाच,QT_QTC,Cardinal Number (मूलभूत संख्या)
,शेतकरी,N_NN,Noun (संज्ञा)
,अशी,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,करण्यात,V_VM,Verb Main (मुख्य क्रिया)
,येईल,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,अशी,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,घोषणा,N_NN,Noun (संज्ञा)
,वस्त्रोद्योग,N_NN,Noun (संज्ञा)
,मंत्री,N_NN,Noun (संज्ञा)
,सुभाष,N_NNP,Proper Noun (योग्य नाम)
,देशमुख,N_NN,Noun (संज्ञा)
,यांनी,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,बुधवारी,N_NNP,Proper Noun (योग्य नाम)
,येथे,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,केली,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,राज्याच्या,N_NN,Noun (संज्ञा)
,बहुतांश,RP_INTF,Interrogative Particle (प्रश्नवाचक अव्यय)
,भागात,N_NN,Noun (संज्ञा)
,आकाश,N_NN,Noun (संज्ञा)
,निरभ्र,JJ,Adjective (विशेषण)
,असल्याने,V_VM,Verb Main (मुख्य क्रिया)
,हवेतील,N_NN,Noun (संज्ञा)
,गारठा,N_NN,Noun (संज्ञा)
,कायम,JJ,Adjective (विशेषण)
,राहणार,V_VM,Verb Main (मुख्य क्रिया)
,असल्याचे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,हवामान,N_NN,Noun (संज्ञा)
,तज्ज्ञांनी,N_NN,Noun (संज्ञा)
,सांगितले,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,सगळ्याच,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,फुलांना,N_NN,Noun (संज्ञा)
,ओघळण्याची,V_VM,Verb Main (मुख्य क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,झाडावरून,N_NN,Noun (संज्ञा)
,खाली,N_NST,Noun (स्थानवाचक संज्ञा)
,उतरण्याची,V_VM,Verb Main (मुख्य क्रिया)
,खूप,RP_INTF,Interrogative Particle (प्रश्नवाचक अव्यय)
,घाई,N_NN,Noun (संज्ञा)
,झाली,V_VM,Verb Main (मुख्य क्रिया)
,होती,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,रिझर्व्ह,N_NN,Noun (संज्ञा)
,बॅंकेने,N_NN,Noun (संज्ञा)
,माहिती,N_NN,Noun (संज्ञा)
,अधिकारांतर्गत,N_NN,Noun (संज्ञा)
,दिलेल्या,V_VM,Verb Main (मुख्य क्रिया)
,माहितीतून,N_NN,Noun (संज्ञा)
,ही,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,बाब,N_NN,Noun (संज्ञा)
,उघड,N_NN,Noun (संज्ञा)
,झाली,V_VM,Verb Main (मुख्य क्रिया)
,आहे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,पुणे,N_NNP,Proper Noun (योग्य नाम)
,-,RD_SYM,Symbol (चिन्ह)
,19,QT_QTC,Cardinal Number (मूलभूत संख्या)
,ऑक्टोबर,N_NNP,Proper Noun (योग्य नाम)
,2017,QT_QTC,Cardinal Number (मूलभूत संख्या)
,रोजी,RB,Adverb (क्रियाविशेषण)
,कानिफनाथ,N_NNP,Proper Noun (योग्य नाम)
,जवळ,N_NST,Noun (स्थानवाचक संज्ञा)
,भिवरी,N_NNP,Proper Noun (योग्य नाम)
,गावात,N_NN,Noun (संज्ञा)
,टू-व्हीलर,RD_UNK,Unknown (अज्ञात)
,वरुन,V_VM,Verb Main (मुख्य क्रिया)
,मुलीसह,N_NN,Noun (संज्ञा)
,पुण्याकडे,N_NN,Noun (संज्ञा)
,येत,V_VM,Verb Main (मुख्य क्रिया)
,असताना,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,एका,QT_QTC,Cardinal Number (मूलभूत संख्या)
,कारने,N_NN,Noun (संज्ञा)
,वेगात,N_NN,Noun (संज्ञा)
,कट,N_NN,Noun (संज्ञा)
,मारुन,V_VM,Verb Main (मुख्य क्रिया)
,न,RP_NEG,Negative Particle (नकारार्थी अव्यय)
,थांबता,V_VM,Verb Main (मुख्य क्रिया)
,निघुन,V_VM,Verb Main (मुख्य क्रिया)
,गेली,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,मला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,बऱ्यापैकी,RB,Adverb (क्रियाविशेषण)
,मार,N_NN,Noun (संज्ञा)
,लागला,V_VM,Verb Main (मुख्य क्रिया)
,होता,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,मुलीलाही,N_NN,Noun (संज्ञा)
,हाताला,N_NN,Noun (संज्ञा)
,खरचटले,V_VM,Verb Main (मुख्य क्रिया)
,होते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,त्यावेळी,RB,Adverb (क्रियाविशेषण)
,भिवरी,N_NNP,Proper Noun (योग्य नाम)
,गावातील,N_NN,Noun (संज्ञा)
,ग्रामस्थ,N_NN,Noun (संज्ञा)
,तसेच,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,समाजसेवक,N_NN,Noun (संज्ञा)
,दादासाहेब,N_NNP,Proper Noun (योग्य नाम)
,मदतीला,N_NN,Noun (संज्ञा)
